1178;67108864;694;4669;1
1179;67108864;695;4695;1
1180;67108864;754;4816;1
1181;67108864;700;4667;1
1182;67108864;704;4626;1
1183;67108864;693;4711;1
1184;67108864;697;4714;1
1185;67108864;701;4671;1
1186;67108864;728;4742;1
1187;67108864;710;4696;1
1188;67108864;699;4654;1
1189;67108864;717;4664;1
1190;67108864;693;4677;1
1191;67108864;699;4761;1
1192;67108864;697;4741;1
1193;67108864;702;4674;1
1194;67108864;700;4621;1
1195;67108864;698;4647;1
1196;67108864;704;4623;1
1197;67108864;694;4638;1
1198;67108864;699;4695;1
1199;67108864;712;4703;1
1200;67108864;701;4820;1
